사용월,호선명,지하철역,04시-05시 승차인원,04시-05시 하차인원,05시-06시 승차인원,05시-06시 하차인원,06시-07시 승차인원,06시-07시 하차인원,07시-08시 승차인원,07시-08시 하차인원,08시-09시 승차인원,08시-09시 하차인원,09시-10시 승차인원,09시-10시 하차인원,10시-11시 승차인원,10시-11시 하차인원,11시-12시 승차인원,11시-12시 하차인원,12시-13시 승차인원,12시-13시 하차인원,13시-14시 승차인원,13시-14시 하차인원,14시-15시 승차인원,14시-15시 하차인원,15시-16시 승차인원,15시-16시 하차인원,16시-17시 승차인원,16시-17시 하차인원,17시-18시 승차인원,17시-18시 하차인원,18시-19시 승차인원,18시-19시 하차인원,19시-20시 승차인원,19시-20시 하차인원,20시-21시 승차인원,20시-21시 하차인원,21시-22시 승차인원,21시-22시 하차인원,22시-23시 승차인원,22시-23시 하차인원,23시-24시 승차인원,23시-24시 하차인원,00시-01시 승차인원,00시-01시 하차인원,01시-02시 승차인원,01시-02시 하차인원,02시-03시 승차인원,02시-03시 하차인원,03시-04시 승차인원,03시-04시 하차인원,작업일자
202410,3호선,매봉,22,1,1870,706,7036,9942,20041,24597,23721,73958,16960,33044,16097,17118,15095,15861,15697,14639,17230,13947,18690,13604,21338,14816,24295,15847,39326,21092,58491,25717,20412,17081,14780,10581,16626,9192,9780,8571,3083,4366,471,1328,1,77,0,0,0,0,20241103
202410,3호선,무악재,13,1,2217,210,5686,1529,17479,3293,20330,6000,12763,4365,9237,4310,7926,4387,7643,4868,6897,5567,6267,6279,6128,8051,6418,10024,7041,12231,7000,17125,3595,14699,2582,8831,2048,8301,1376,6811,600,4667,88,1162,0,0,0,0,0,0,20241103
202410,3호선,불광,26,3,10375,1721,19972,7441,54139,12362,64991,33986,40302,30875,30226,27059,28093,25965,29498,28358,29262,30964,29051,30123,30789,34088,32133,38452,31360,45317,32138,62179,18377,48564,14430,30350,11751,27591,7679,23755,3373,14327,453,4278,0,0,0,0,0,0,20241103
202410,3호선,수서,126,3,5236,2438,13506,17576,39978,35394,47193,57800,34928,38014,39855,26492,30492,23179,36218,28661,32696,24555,25774,25932,36437,30929,39282,34969,49228,41744,53898,55295,25810,41064,24606,28837,16151,23908,16168,22382,7751,9203,633,3287,0,280,0,0,0,0,20241103
202410,3호선,신사,65,5,3510,1732,6623,17476,12333,39813,18359,101903,17434,131649,20872,67381,27142,49593,30230,46994,36916,48597,43380,45955,51146,42744,61467,45503,88937,54316,122044,65341,85542,35291,59007,19944,58056,15250,46246,12617,20242,8167,2919,3318,0,1,0,0,0,0,20241103
202410,3호선,안국,36,0,1932,2288,3359,25702,6207,92410,11286,131815,17983,101183,21850,84159,29352,85740,41406,72157,48155,69017,62753,63661,84314,51767,108212,44756,139639,38650,139391,31770,65621,15674,50896,8669,41555,7364,21812,6504,6922,3556,812,1047,0,1,0,0,0,0,20241103
202410,3호선,압구정,42,0,3093,2515,8399,25219,16376,51348,25744,138034,22956,147152,27978,81992,34511,67673,40454,54581,46070,56579,56401,51615,64459,50012,75805,50553,99203,58534,133873,59035,90392,33826,73041,18211,52913,14870,35939,12325,11185,6622,1628,2213,2,227,0,1,0,0,20241103
202410,3호선,약수,115,3,6632,1109,10867,6648,26580,14904,37381,33787,28394,22521,20676,17190,19713,16974,21814,16831,21770,17795,21406,19344,22352,21727,23927,26003,28026,31529,32784,43360,20172,27509,16248,19151,15283,16816,11611,15494,5117,8685,809,3557,2,434,0,0,0,0,20241103
202410,3호선,양재(서초구청),60,2,5486,2908,14549,45221,36180,109645,47749,222721,34917,118274,33076,58102,35649,47955,40363,44404,45736,47464,50530,43728,60925,42936,76533,48682,128101,65653,183467,76867,88429,50900,65892,33309,58173,29853,36253,25934,12785,13716,1361,3732,1,15,0,0,0,0,20241103
202410,3호선,연신내,370,7,27083,2061,49998,13720,119161,22802,140991,36832,86237,36745,62072,36567,58999,38730,61371,41027,57585,43550,53290,48082,53662,58834,59402,69554,53403,89848,48427,129650,33753,107676,27731,66825,23415,60518,19143,51884,8916,33382,1397,10828,5,9,0,0,0,0,20241103
202410,3호선,오금,22,0,4733,18,9650,2383,30439,6510,32534,13376,17472,6477,10961,5709,8891,5201,9584,6220,8751,6851,7662,7269,7510,9487,9173,11199,11327,16157,12520,23343,4958,16532,3774,11206,3020,10074,2314,11332,746,5805,119,2037,0,1,0,0,0,0,20241103
202410,3호선,옥수,208,1,3444,968,9487,4272,23565,7996,33444,13529,23243,11254,16939,9176,15687,11468,14817,12364,15198,14111,15216,14945,15406,18362,16236,20820,17493,27846,18233,35970,12605,25801,10424,17718,9259,15199,6093,13966,2593,6507,367,1821,0,0,0,0,0,0,20241103
202410,3호선,을지로3가,11,0,781,1109,1531,9702,4295,34563,8321,74243,11524,31699,12102,16893,12218,15544,12445,15377,14681,16425,17467,14314,19347,14543,23976,17305,45551,20453,67235,24170,28558,14743,21159,8070,21220,6446,18266,4927,9926,3063,1509,855,2,5,0,0,0,0,20241103
202410,3호선,일원,6,0,2507,1708,9154,11852,26308,33070,26296,27187,19734,21081,19410,17848,20353,13142,19352,15940,17188,17109,18895,16194,23725,15498,32771,15210,36595,17990,19134,23558,10831,18627,7701,12913,5277,11575,3727,12491,1360,4855,174,1691,0,41,0,0,0,0,20241103
202410,3호선,잠원,3,1,1437,891,4819,9325,13955,7934,19004,10077,12672,6977,9503,5037,9102,5489,9405,6268,8808,7328,7310,7312,9510,9077,12512,9102,12257,11900,9479,15436,5462,10812,4147,7162,4127,6920,2668,7532,764,3552,145,1113,0,0,0,0,0,0,20241103
202410,3호선,종로3가,49,0,1035,1382,1480,6601,2375,16196,3770,43048,6479,43421,9701,38365,12177,32601,14444,30478,16526,29232,20220,28229,25359,26220,30582,25295,43555,25272,57506,24645,32716,14879,23231,8817,24336,7216,20800,5509,10041,3466,1148,1146,0,10,0,0,0,0,20241103
202410,3호선,지축,24,0,3643,422,12662,4883,33061,6532,33358,12211,19296,8180,13554,6715,11237,6931,12017,8287,11426,9872,10676,9211,11340,12361,12688,15431,12735,21495,11396,31306,7593,24721,5783,17030,5091,15006,3982,12252,1833,6866,288,1239,0,0,0,0,0,0,20241103
202410,3호선,충무로,0,0,0,0,1,0,2,0,9,0,4,0,22,0,23,0,21,0,23,0,25,0,27,0,24,0,33,0,28,0,28,0,10,0,9,0,12,0,7,0,5,0,0,0,0,0,0,0,20241103
202410,3호선,학여울,3,0,641,265,2038,2043,4919,3382,5001,8997,3758,5768,3113,4449,3201,3240,3533,3823,3921,4514,4071,4215,4580,3985,6018,3745,8497,4567,8443,5190,2609,3940,2167,2666,1815,2397,1273,2046,300,1198,109,403,0,1,0,0,0,0,20241103
202410,3호선,홍제,98,7,11018,1478,24430,7960,65564,11197,72255,26671,47733,23359,34674,21740,32439,21567,34162,21555,31763,24050,29517,27183,30867,33004,32656,39088,32323,47538,29132,64128,16559,52773,12609,33186,9930,28682,7223,24793,2910,15187,381,3632,0,0,0,0,0,0,20241103
202410,4호선,길음,27,3,11609,1746,34141,7752,89317,15836,90940,36592,53535,28223,37663,25409,33213,28421,35014,26408,33155,31110,30550,32359,33830,35340,37901,43638,37360,58766,37014,81417,19948,63703,15862,41262,12833,38027,12039,35494,4751,20467,702,5358,0,0,0,0,0,0,20241103
202410,4호선,남태령,18,0,674,54,995,2024,2421,4998,3975,5621,3149,2141,2586,1411,2559,1211,2547,1432,2234,1328,2152,1423,2558,1753,3609,1903,5233,1853,4361,2049,1675,1740,1157,1470,793,1133,383,1005,166,572,34,173,6,6,0,0,0,0,20241103
202410,4호선,노원,242,8,14485,845,25279,9847,55941,17148,61277,38414,38814,37920,32109,29299,32931,30114,36169,33643,35938,37749,35325,36653,37497,40794,39326,51728,40838,65045,40388,89728,29560,69646,30132,42384,27646,37092,24152,32702,10821,21138,2300,7143,5,784,0,0,0,0,20241103
202410,4호선,당고개,140,2,9419,48,17733,5145,46211,7282,38198,11398,24984,10806,17963,9809,16711,10349,16115,10331,16064,11317,14494,12466,13896,14598,14838,17749,14273,21318,12839,28227,8044,25114,5665,17410,4564,16145,3120,14414,1394,10214,299,3524,2,387,0,0,0,0,20241103
202410,4호선,동대문,184,4,4931,2428,3327,15229,5485,34878,8477,68567,14427,66988,20784,64220,28356,58100,34719,51191,41712,47719,51856,44626,60347,38163,72724,30708,88589,24527,63982,21753,36636,22918,28611,16299,26395,11376,20925,8333,8834,6215,1405,1546,5,120,0,0,0,0,20241103
202410,4호선,동대문역사문화공원(DDP),370,1,7399,1550,5381,13656,9854,30725,15925,67082,20600,44224,22118,35410,22991,33558,26067,31459,29494,31824,36005,31615,44604,30009,52621,29102,72176,30483,84562,32734,50886,33559,41067,23274,37461,19885,29643,16444,15529,10771,2723,2965,1,221,0,0,0,0,20241103
202410,4호선,동작(현충원),7,1,235,318,655,2854,2240,2998,2526,5587,2244,3756,1929,3288,2664,2593,2743,2845,2628,3799,2856,3971,3826,3965,4974,4149,6402,5439,6556,7078,3909,5556,6928,3348,5555,1443,2287,1015,834,677,124,386,0,77,0,0,0,0,20241103
202410,4호선,명동,33,1,1978,1898,4503,25187,9685,56227,20322,134490,35152,109065,40779,79254,46342,79957,49198,85120,55026,82588,68443,79700,87035,80317,101659,83752,114737,86561,151585,81923,94526,63539,86548,47111,83737,33475,77325,19620,32130,9844,1912,2830,0,124,0,0,0,0,20241103
202410,4호선,미아(서울사이버대학),16,0,12983,1553,21540,6420,48724,17681,54544,39838,37465,22904,29122,18439,26898,21441,28415,19358,26399,21606,26300,23707,25407,27601,31405,32227,31082,38474,31113,48683,17896,39216,12476,25304,11342,23013,8317,19837,3018,13686,409,3433,0,0,0,0,0,0,20241103
202410,4호선,미아사거리,82,3,16313,3545,37384,9182,89960,21378,100515,34387,63617,32200,46849,29784,43607,32240,45277,33333,44311,37583,41477,40143,45212,50856,49959,59842,43619,74585,43265,100877,30451,77059,28964,48444,18283,43761,12616,37690,5965,22021,980,4956,0,0,0,0,0,0,20241103
202410,4호선,사당,183,32,11384,1330,28432,21498,69516,27787,83393,39184,66320,30265,46798,26688,40104,35374,42793,34779,42936,30951,41667,30909,39951,38273,42862,50828,49400,69567,53355,100348,37154,62576,35084,39695,35721,36319,30858,32746,15039,20992,1801,6185,2,663,0,1,0,0,20241103
202410,4호선,삼각지,9,5,646,470,2374,5734,7613,12541,10888,21755,7495,12881,6114,11310,6653,12910,7977,13876,8950,13826,9690,12110,10978,13253,13137,15900,17687,20180,25029,26380,13194,16437,12810,9312,15558,7458,13898,5807,7282,3823,913,1365,1,5,0,0,0,0,20241103
202410,4호선,상계,89,12,16443,284,40240,7076,87121,19158,75943,22012,48944,19072,35518,16363,31751,18160,33107,22245,31399,23215,26608,24948,26459,31293,28362,40015,28964,50760,26284,69654,16468,61435,13014,38630,12091,34127,12329,30599,3959,20328,612,5747,1,622,0,0,0,0,20241103
202410,4호선,서울역,256,13,4903,1088,6806,21830,13207,43530,17631,96023,16978,62514,15814,37580,17777,35602,18246,39541,17853,42345,18770,39021,21301,42092,27912,44102,51389,47823,65510,48385,27167,36064,18515,27606,16225,25765,11484,20356,5079,9886,634,2941,0,215,0,0,0,0,20241103
202410,4호선,성신여대입구(돈암),36,11,6690,1998,20471,7517,49676,17327,57441,45173,42751,30966,33852,25852,35008,35464,39027,30954,38964,33808,40686,36963,41911,37033,45531,45145,53013,56525,52763,72804,34162,55819,31138,39127,31400,36296,28331,33153,12805,21637,2193,6048,0,3,0,0,0,0,20241103
202410,4호선,수유(강북구청),127,17,24004,3494,47670,11685,113629,21539,128374,55546,84274,39635,60690,32922,58119,35094,59524,37728,56597,43766,52763,46897,51790,57366,56235,74745,59097,90723,64341,127597,39617,110544,29820,72848,25961,66754,21090,59753,11483,40094,1888,9399,0,0,0,1,0,0,20241103
202410,4호선,숙대입구(갈월),11,0,3547,573,8630,8183,18974,24240,28764,53967,22459,36307,19661,27574,20529,25215,23709,21886,24534,23581,25176,22527,29262,22659,39361,27474,44548,34767,52529,42623,28351,27942,26077,18729,26028,16471,22207,15559,10287,9419,1250,1951,0,0,0,0,0,0,20241103
202410,4호선,신용산,17,1,1613,1375,4137,14960,12083,40554,19643,95809,17421,71746,17010,36927,21699,34818,23036,37568,28053,37442,28142,35289,37562,37598,47676,40493,72099,48308,99850,54287,50682,31354,44522,18352,46797,13617,33034,9624,14246,5012,1501,1240,0,1,0,0,0,0,20241103
202410,4호선,쌍문,223,13,26824,1333,54808,9474,124058,16488,132977,29655,83135,22911,58517,21807,50099,23973,51305,28644,46373,32375,39967,35372,37697,47451,40013,59567,40129,76339,36119,107973,23894,99582,17516,63014,13798,56183,10603,51443,4886,32225,707,9643,0,16,0,0,0,0,20241103
202410,4호선,이촌(국립중앙박물관),23,5,1302,1090,5238,8649,12538,13821,18088,27564,13191,21916,10668,21318,12640,21398,17319,21602,17442,24308,20303,23795,25251,23480,31883,21922,32795,22243,29445,27316,11528,18255,10506,10058,12999,8731,6001,7071,1758,3998,159,1256,0,10,0,0,0,0,20241103
202410,4호선,창동,2539,77,18027,2503,39997,13068,90634,21645,84766,48353,56338,37732,47348,33418,46155,33965,47249,40268,43644,47382,42612,50004,45558,54012,51008,63867,51669,75270,52731,98725,30783,79574,24300,49658,21567,43887,17048,39407,7668,23632,1369,7843,2,184,0,0,0,0,20241103
202410,4호선,총신대입구(이수),140,15,6358,1175,17881,11851,47702,19527,61744,42347,41148,31674,32069,26926,31249,27241,33495,30019,34037,32415,32655,36070,34149,41783,35375,48575,39677,60870,44145,79981,27324,50005,23652,30725,19700,27471,16653,22435,7355,12717,1025,3422,4,552,0,0,0,0,20241103
202410,4호선,충무로,45,4,3748,3080,6316,22125,13399,60956,24472,183057,32062,108330,35460,67620,37117,57389,36796,52380,42903,52522,51296,45477,58492,42082,71363,44755,110742,49173,157609,52047,73311,33472,57607,24644,53664,24692,41061,22998,23453,15222,4372,4298,9,144,0,0,0,0,20241103
202410,4호선,한성대입구(삼선교),105,1,7311,1383,13437,9819,30119,18675,38333,35138,28482,28064,21989,24971,21296,24706,24322,24143,26053,23713,25818,24503,30111,23554,37113,27307,38903,34099,35003,37373,22211,29721,19519,20474,16876,19100,12016,18053,5400,10945,779,5762,0,1519,0,0,0,0,20241103
202410,4호선,혜화,26,1,3574,2093,7769,22734,18015,51226,22883,120384,27060,94070,34010,73590,40336,72173,44660,82435,47494,99510,62927,85732,88624,68523,100727,69065,117470,78271,125538,85846,79760,58578,83810,23651,105562,22199,89724,19058,30640,11517,3848,3522,3,453,0,0,0,0,20241103
202410,4호선,회현(남대문시장),19,1,1585,834,3690,23289,6055,54949,11047,149287,15688,106075,21558,91314,32856,89651,44443,75415,56801,68070,72304,62694,86383,49817,104245,37268,124252,28365,127666,23165,61827,13819,56492,8446,22882,7813,13053,6944,4613,4171,601,1236,1,79,0,0,0,0,20241103
202410,5호선,강동,116,0,12194,1379,21582,11740,56258,29458,71270,54722,39024,31023,29010,20709,27461,19993,30658,21426,27467,26773,27100,24882,28312,27196,33039,31782,44230,39059,45930,58726,23314,43130,16878,29662,13085,27983,9736,24378,4154,15648,751,6465,1,0,0,0,0,0,20241103
202410,5호선,강일,4,0,3035,771,9460,3258,30036,5582,26706,9113,16716,4748,13267,3967,10774,4415,10340,6739,9263,6192,7623,7609,8469,9935,9293,11198,8964,15775,9495,20401,4358,19766,3400,11937,2260,10824,1843,9944,582,6114,171,1874,0,0,0,0,0,0,20241103
202410,5호선,개롱,15,0,4127,785,9816,2315,24294,7485,24133,15838,15124,8607,12552,6479,11050,6958,11370,7179,11004,8979,8905,9988,9426,11315,13037,15934,12208,18255,12852,22655,6184,20656,4490,11790,4246,10117,2530,11100,850,5678,93,1928,0,0,0,0,0,0,20241103
202410,5호선,개화산,2,0,4912,172,9259,4218,23820,6695,23102,16541,12992,7636,9869,6248,8924,6552,9163,7686,8943,6949,8002,7551,8064,8572,9648,10859,13261,13142,14107,18812,6032,16182,3891,9937,3330,9759,3224,8399,781,4991,94,1655,0,55,0,0,0,0,20241103
202410,5호선,거여,3,0,6895,788,16955,3825,45968,8175,44393,18989,26234,10045,18696,7624,15566,8535,16348,9099,15177,12524,12932,11620,13230,16393,15549,21407,16529,25877,15696,39675,8038,33979,5756,18427,5011,16217,3485,17006,1215,8766,118,3046,0,0,0,0,0,0,20241103
202410,5호선,고덕,8,0,4499,2032,11260,12117,28668,19405,25923,22385,19615,16349,17747,14658,18183,11411,19469,12749,17042,17678,17134,15001,20549,17557,27985,20184,26862,20518,19665,29901,11705,24158,8882,13469,9182,13065,8183,11499,1879,6170,354,2437,0,143,0,0,0,0,20241103
202410,5호선,공덕,6,0,1976,973,5880,7688,21334,30273,32935,77930,18308,40083,15972,17879,16955,18514,18354,16819,21624,17707,19281,16399,21667,17702,27416,21566,43503,33087,64187,47326,26132,24025,21599,15056,22819,13968,16573,12693,6979,6673,848,1604,0,0,0,0,0,0,20241103
202410,5호선,광나루(장신대),13,0,4165,1929,12331,8252,30775,16267,35063,35520,22514,22657,18320,19705,18221,17247,20022,17081,20699,17058,20665,16742,23937,18409,28369,21943,27128,25561,30429,33603,15754,24011,12297,15399,13265,14496,8414,14009,2506,8070,329,2171,0,0,0,0,0,0,20241103
202410,5호선,광화문(세종문화회관),7,1,1378,1081,3531,35228,9380,85457,13323,272857,13415,134760,17494,71580,25223,70800,31730,62262,42038,67383,55552,60274,73335,49428,97846,44013,144208,44699,221985,48869,87063,22397,71481,10843,70417,8214,40971,6054,14131,3420,1389,790,0,3,0,0,0,0,20241103
202410,5호선,군자(능동),33,1,8052,921,12024,5850,33967,10345,48460,26451,23946,18535,15584,14086,14878,13733,16964,14852,17513,16320,16048,17100,16754,19168,18984,25363,24162,34855,27530,55910,17006,35310,14979,23374,14277,20629,11294,20090,6298,12497,1120,5884,1,976,0,0,0,0,20241103
202410,5호선,굽은다리(강동구민회관앞),15,0,8117,792,14298,3453,34801,7204,39131,15552,22981,11936,18449,10147,17003,11607,17626,12159,17271,14333,15194,14780,14737,15787,15680,21851,15800,23119,16890,37266,9438,27638,7858,17594,7309,14482,5071,14329,1608,7734,317,3182,0,0,0,0,0,0,20241103
202410,5호선,길동,8,0,5782,731,9983,4980,23631,8009,28842,19625,17252,15238,15754,10923,15625,11783,16240,12729,16239,12706,14155,14905,14550,15285,15962,20252,17217,22682,17379,28931,9536,22273,7268,13548,6613,11548,4957,9924,2070,5722,421,2665,0,0,0,0,0,0,20241103
202410,5호선,김포공항,24,1,1222,3549,4791,10892,18990,18838,24615,24267,13399,14071,12610,14539,17202,16918,19764,16667,22692,17170,26769,16174,28875,15583,25105,16409,31624,17609,37293,16193,23992,9172,20446,4730,18575,2978,15919,2271,8181,1286,364,585,0,0,0,0,0,0,20241103
202410,5호선,까치산,291,2,26464,1663,45379,8616,120429,11576,148044,21995,81040,19376,50661,18608,44675,22070,44493,25994,40425,29561,34062,33919,32188,45303,33367,57398,33582,74259,32213,122567,20282,93194,15933,62737,12775,60034,10015,48743,4876,30344,763,8944,0,428,0,0,0,0,20241103
202410,5호선,답십리,40,1,9500,1747,19281,11034,57085,14550,76774,35444,38088,19831,24631,14017,21906,14413,23329,16187,22321,18879,20483,17921,22278,22323,27818,26486,32212,36588,34074,58844,17142,37864,11749,25639,9468,22868,6893,21221,3145,12518,554,3895,0,20,0,0,0,0,20241103
202410,5호선,동대문역사문화공원(DDP),1,0,288,285,675,2920,1400,9999,2891,29057,3374,11080,3706,4301,3114,3750,2931,3675,3092,3917,3847,3636,4427,3653,6240,3882,13106,4160,20558,4607,7741,2864,4255,2398,3618,2601,2381,2513,1124,1870,164,435,0,3,0,0,0,0,20241103
202410,5호선,둔촌동,7,0,4669,694,9344,11379,24840,12199,27625,21994,17996,15032,13497,12405,13640,11288,15104,13068,14934,15126,14565,13492,16818,15816,21841,17814,23532,22709,22159,30196,11416,22367,8849,11254,7739,11922,5819,8897,2536,5674,290,1535,0,0,0,0,0,0,20241103
202410,5호선,마곡,4,2,2677,3995,8600,14796,24729,18779,26088,55762,14958,32863,12443,15091,13269,13143,13967,12759,14490,14362,15378,13559,18824,14159,26571,17069,37111,21083,44163,29602,19292,21322,14463,11520,12763,10541,8491,9954,3573,5219,520,1963,1,1,0,0,0,0,20241103
202410,5호선,마장,1,0,2588,562,6356,4422,16274,7066,20471,15386,12807,10946,9496,8258,9302,7819,10886,8685,10091,8618,9820,7213,10796,8338,12487,9766,12367,13240,12220,18982,7900,11616,6178,7668,5200,7207,3803,6949,1411,4045,190,1226,0,6,0,0,0,0,20241103
202410,5호선,마천,80,0,8081,375,14998,2722,44243,4825,35138,11600,18829,7806,12649,7148,11059,6063,11669,7077,10453,8905,9138,7577,8454,13324,9253,14894,8928,19186,10494,26499,4484,23184,3598,12714,2588,12463,1793,11584,716,6549,121,2536,0,0,0,0,0,0,20241103
202410,5호선,마포,10,0,2800,1933,8992,11192,28334,20664,37922,70455,22291,36839,19029,17960,18711,18990,19617,17335,20701,18146,19766,16833,21694,19095,26743,24403,39044,35918,57247,52187,23583,32809,23927,18150,23932,15232,17092,13406,6826,7716,801,1875,0,0,0,0,0,0,20241103
202410,5호선,명일,5,0,5692,1531,13874,3446,32286,7313,31319,13852,18995,10389,16771,10238,14700,9675,15279,9356,13654,12439,12509,11708,12456,15187,14585,19369,12566,19854,12305,34644,7752,25791,6499,15572,6198,12178,4356,12306,1542,7025,320,2310,0,7,0,0,0,0,20241103
202410,5호선,목동,34,2,9368,1376,21591,6048,60028,17581,72331,27458,37681,21320,27260,16255,26109,15306,25813,18026,24624,23149,22000,22989,23099,28006,25510,35243,28117,50305,29689,83459,16499,53106,13845,32373,15148,30048,14761,27099,4488,15051,547,4721,0,0,0,0,0,0,20241103
202410,5호선,미사,9,1,8400,762,23270,8026,71827,14385,68669,26426,36832,24829,28329,20117,25532,21144,27615,23262,27583,22958,25722,26956,29208,27003,30008,37379,31805,49647,32762,69780,20469,67220,18837,37759,18202,29403,15840,26535,7162,16082,1708,5469,0,0,0,0,0,0,20241103
202410,5호선,발산,3,0,3817,2516,11279,15682,29232,42706,31191,122797,22508,64440,22928,36505,26228,34783,30377,33877,34112,34509,37020,31950,44285,31704,50436,34216,78166,41289,95556,55654,42214,38515,35366,22555,33861,18477,25941,15782,10880,9403,1383,3174,0,0,0,0,0,0,20241103
202410,5호선,방이,5,0,2929,894,7296,3912,19518,8483,19040,23310,13138,12671,11621,9527,10486,8835,11900,11288,11745,10889,10515,12455,11480,12787,12782,15954,15875,21063,20028,22854,10499,17443,9046,10040,11123,8815,10473,7201,2159,4759,263,1288,0,0,0,0,0,0,20241103
202410,5호선,방화,40,1,5737,7,11742,3745,28359,5707,26171,13621,15754,8514,12905,6911,12394,7402,12666,8006,11679,9405,10394,10086,11430,11458,12072,13278,11524,15981,10717,22183,5497,19867,3691,12295,2893,11061,2011,10712,924,6352,132,2300,0,233,0,0,0,0,20241103
202410,5호선,상일동,66,0,10873,1169,32081,7478,74897,12511,60152,17565,36331,10912,27170,9667,22389,9601,22590,14691,20189,17020,17735,16675,19184,24060,19829,25115,20989,39129,20392,57821,11171,49440,8010,28458,5605,26828,3851,22669,1696,13503,466,6232,5,1112,0,0,0,0,20241103
202410,5호선,서대문,9,0,3378,1082,6938,17046,19200,69029,24484,168315,19472,52010,20439,27120,22520,25245,22596,23111,22858,26610,28688,21631,36014,18343,47394,19189,79734,22578,116696,28111,33548,16388,25722,11247,23199,11250,16202,8867,6120,5413,617,1437,1,34,0,0,0,0,20241103
202410,5호선,송정,33,2,4176,1328,8335,3986,18200,7310,22880,11970,15962,8560,12320,6747,10963,7589,11541,7905,10386,8576,10310,8826,9976,10033,11457,12292,12529,14349,12472,20332,7634,16020,5686,10495,4659,10162,3493,9395,2016,5827,284,2050,0,1,0,0,0,0,20241103
202410,5호선,신금호,42,0,3126,461,7418,3053,20687,8779,29696,13856,16545,8448,11136,6654,10462,6856,10288,7849,9574,9112,9613,9626,8940,12069,12089,14466,10743,18715,10835,27832,7775,17698,5132,11699,4427,10852,2744,9460,1179,5740,268,1962,0,0,0,0,0,0,20241103
202410,5호선,신길,53,2,2615,492,5031,2196,17308,5310,25942,13838,12547,7177,8371,3285,6631,3844,7041,4021,6165,4756,5412,5047,5815,6220,7132,8676,9828,12781,13961,21978,5695,13201,4314,11463,4806,11371,4259,10473,1689,6340,213,1752,0,0,0,0,0,0,20241103
202410,5호선,신정(은행정),124,0,13512,948,24470,3676,61606,8867,75769,13643,38352,8623,22740,7809,19449,8661,18946,10196,18305,11927,14376,13876,13436,18361,15309,23845,16435,32180,15592,48641,8837,35689,6510,24377,5197,22981,4467,21643,1816,12459,265,3570,0,0,0,0,0,0,20241103
202410,5호선,아차산(어린이대공원후문),52,0,10065,1503,18582,7026,43741,15121,58529,32403,33486,24202,23969,23708,22288,24886,25766,24181,29429,24361,30210,24037,31989,28092,34057,33802,33437,38437,31988,57745,19044,38756,13811,24954,13493,21021,10964,18462,3511,10807,461,2993,0,0,1,1,0,0,20241103
