,사용월,호선명,지하철역,04시-05시 승차인원,04시-05시 하차인원,05시-06시 승차인원,05시-06시 하차인원,06시-07시 승차인원,06시-07시 하차인원,07시-08시 승차인원,07시-08시 하차인원,08시-09시 승차인원,08시-09시 하차인원,09시-10시 승차인원,09시-10시 하차인원,10시-11시 승차인원,10시-11시 하차인원,11시-12시 승차인원,11시-12시 하차인원,12시-13시 승차인원,12시-13시 하차인원,13시-14시 승차인원,13시-14시 하차인원,14시-15시 승차인원,14시-15시 하차인원,15시-16시 승차인원,15시-16시 하차인원,16시-17시 승차인원,16시-17시 하차인원,17시-18시 승차인원,17시-18시 하차인원,18시-19시 승차인원,18시-19시 하차인원,19시-20시 승차인원,19시-20시 하차인원,20시-21시 승차인원,20시-21시 하차인원,21시-22시 승차인원,21시-22시 하차인원,22시-23시 승차인원,22시-23시 하차인원,23시-24시 승차인원,23시-24시 하차인원,00시-01시 승차인원,00시-01시 하차인원,01시-02시 승차인원,01시-02시 하차인원,02시-03시 승차인원,02시-03시 하차인원,03시-04시 승차인원,03시-04시 하차인원,작업일자,Station,Line,Connection,Longitude,Latitude
856,202404,3호선,약수,107,1,6726,987,11203,6512,27963,16760,39419,34247,27713,23024,20976,16290,19499,16435,21570,16163,21111,17259,20409,19405,22404,21503,24032,25899,27642,30391,33690,43345,20438,29086,16958,19528,15644,17304,11916,15821,5435,9128,844,3449,2,505,0,0,0,0,20240503,약수,3호선,대화-오금,127.010655,37.55434
857,202403,3호선,약수,106,2,6790,1038,10907,6311,26735,16251,38552,32353,27597,22002,20749,16111,19180,17107,21643,17068,21774,18257,21500,20017,23532,22248,24835,26140,28198,31243,33067,42680,20541,29316,17108,19909,16667,17172,11985,16241,5627,9312,884,3427,4,526,1,1,0,0,20240403,약수,3호선,대화-오금,127.010655,37.55434
858,202402,3호선,약수,108,0,5656,899,9197,5059,21254,10119,33118,29009,24572,19858,17844,14366,17117,15027,18795,14925,19381,15854,18588,17300,19005,19168,20205,22172,24973,26980,29647,37687,17479,25907,14894,17329,14144,14907,10622,13447,5038,7946,798,3091,1,411,0,0,0,0,20240303,약수,3호선,대화-오금,127.010655,37.55434
859,202401,3호선,약수,135,7,6320,1027,10529,6073,23245,12104,37523,34065,27745,21173,19172,15460,17751,15857,19939,16094,20763,16519,19391,18058,20071,20411,21664,22828,27305,29782,33716,42687,18699,28629,15853,18742,15333,15901,11512,14740,5516,8530,855,3153,1,465,0,0,0,0,20240203,약수,3호선,대화-오금,127.010655,37.55434
860,202410,3호선,양재,60,2,5486,2908,14549,45221,36180,109645,47749,222721,34917,118274,33076,58102,35649,47955,40363,44404,45736,47464,50530,43728,60925,42936,76533,48682,128101,65653,183467,76867,88429,50900,65892,33309,58173,29853,36253,25934,12785,13716,1361,3732,1,15,0,0,0,0,20241103,양재,3호선,대화-오금,127.034631,37.484147
861,202409,3호선,양재,58,18,5231,2754,13204,39043,33106,99945,42086,199111,30668,105583,28276,50024,31713,42441,36839,38922,40669,42865,46558,38282,55588,38770,70427,43412,114903,58453,162145,67418,77511,45328,56578,29942,50205,27019,32379,22897,11187,12204,1254,3411,3,53,0,0,0,0,20241003,양재,3호선,대화-오금,127.034631,37.484147
862,202408,3호선,양재,66,21,5570,2935,14110,42834,33961,108562,44250,216482,30602,113115,28459,51179,31347,42681,35584,40404,39065,44463,44502,37864,53596,38250,70681,43398,125597,59995,183156,73274,82503,47786,59690,30945,55774,26732,35778,24098,12438,12306,1359,3425,0,17,0,1,0,0,20240903,양재,3호선,대화-오금,127.034631,37.484147
863,202407,3호선,양재,55,24,5813,3114,15105,44557,38514,118637,49800,248600,33115,128497,31049,56284,33630,46000,38057,42506,42587,47437,48320,41342,57275,39835,74731,46655,139250,64947,203730,81072,90432,51961,64924,32903,61781,28269,39300,25210,13799,12806,1533,3711,1,17,0,0,0,0,20240803,양재,3호선,대화-오금,127.034631,37.484147
864,202406,3호선,양재,58,15,5552,2819,14404,43291,35110,107455,45014,211395,32996,115339,30944,54944,33585,48638,38584,43188,44708,47541,49161,42682,58027,41852,73024,47666,122451,64742,173471,74217,81643,50208,61180,32304,58286,30226,37393,26076,13784,14025,1487,3746,0,11,0,0,0,0,20240703,양재,3호선,대화-오금,127.034631,37.484147
865,202405,3호선,양재,40,3,5464,2812,15277,46956,38447,114833,49323,229117,36230,122312,33343,59192,35928,50419,41205,46095,46712,49190,52144,44395,61036,45302,78734,48799,129556,68713,185968,78765,87693,53358,65174,36083,60816,32545,40970,28838,14485,15931,1673,4519,1,19,1,0,0,0,20240603,양재,3호선,대화-오금,127.034631,37.484147
866,202404,3호선,양재,48,1,5201,2816,14978,44886,39002,116950,49241,239194,36269,125238,32843,60144,35066,49930,39928,45465,44654,50138,51099,43396,60654,46127,76864,49382,132541,68942,194753,80050,92041,53979,68614,35832,63010,31110,40760,27618,14245,14422,1680,4160,1,61,0,0,0,0,20240503,양재,3호선,대화-오금,127.034631,37.484147
867,202403,3호선,양재,53,4,5364,2842,14629,42694,38210,110633,47577,227949,35706,122004,32606,60830,35493,51156,40103,46699,46380,50193,52616,45169,62109,44864,77257,50563,128955,67676,189092,81711,89429,54888,67571,36502,63272,31112,40307,28389,13621,14215,1460,3923,1,63,1,0,0,0,20240403,양재,3호선,대화-오금,127.034631,37.484147
868,202402,3호선,양재,45,3,4776,2445,12267,35814,30485,93040,40882,209859,29541,112937,27217,53519,30628,43064,36181,40107,40806,44253,46106,38835,53192,38535,66475,43522,116178,59902,172517,71191,79711,48607,58449,31153,56236,26483,38038,23298,12673,12449,1387,3430,1,66,0,0,0,0,20240303,양재,3호선,대화-오금,127.034631,37.484147
869,202401,3호선,양재,49,0,5220,2868,13795,41259,34608,106730,45684,240871,31946,129790,28762,59172,31913,48239,36220,42236,43198,47142,49274,42144,56148,40758,70832,46717,131730,66701,203964,81525,92790,53890,68353,32906,64695,27893,44252,25176,14098,13035,1580,3675,0,105,0,0,0,0,20240203,양재,3호선,대화-오금,127.034631,37.484147
870,202410,3호선,연신내,370,7,27083,2061,49998,13720,119161,22802,140991,36832,86237,36745,62072,36567,58999,38730,61371,41027,57585,43550,53290,48082,53662,58834,59402,69554,53403,89848,48427,129650,33753,107676,27731,66825,23415,60518,19143,51884,8916,33382,1397,10828,5,9,0,0,0,0,20241103,연신내,3호선,대화-오금,126.921008,37.619001
871,202409,3호선,연신내,312,15,23563,1730,45195,12638,107786,21384,126075,34066,76901,33569,54238,33140,52964,34778,54834,36767,51293,40357,47821,43258,47808,52901,53646,61393,49557,79303,44865,114821,32491,97350,26243,59751,21783,54875,17841,46913,8230,30625,1369,9834,8,70,0,0,0,0,20241003,연신내,3호선,대화-오금,126.921008,37.619001
872,202408,3호선,연신내,290,11,25914,1933,48452,12663,114515,19552,133660,34597,78787,34911,54792,34121,52587,35416,54974,36529,50430,39768,45873,42646,47745,51804,53725,62253,50924,80790,47038,125205,34769,104357,28522,60902,24222,56218,19461,49318,9022,31704,1515,10902,0,2,0,0,0,0,20240903,연신내,3호선,대화-오금,126.921008,37.619001
873,202407,3호선,연신내,321,10,26911,2051,52904,12817,127757,22264,148538,37912,83868,34962,56236,34210,53145,35527,58118,38417,51707,41482,46447,44729,49323,54838,54538,64228,52738,84517,47771,133855,33788,111606,28056,64660,23898,58260,19249,52405,9169,33117,1535,11557,1,8,0,0,0,0,20240803,연신내,3호선,대화-오금,126.921008,37.619001
874,202406,3호선,연신내,295,6,26824,2063,49428,12805,113701,22051,132846,34701,81335,34554,57638,34389,53461,35816,57491,37600,52709,40876,47902,43732,49952,54532,56234,63859,51283,82477,46040,121266,33765,100147,28370,62124,24379,58832,19584,52855,9155,34213,1267,10949,3,15,0,0,0,0,20240703,연신내,3호선,대화-오금,126.921008,37.619001
875,202405,3호선,연신내,330,14,27466,2035,52401,13405,123698,23777,143905,36669,87887,36266,62001,36526,57743,37882,63961,41536,57653,44926,52182,47923,53211,59032,60814,68596,54322,87499,47854,132719,35446,109352,29844,67102,25095,62580,19976,55206,9658,36526,1589,12657,2,197,0,0,0,0,20240603,연신내,3호선,대화-오금,126.921008,37.619001
876,202404,3호선,연신내,243,9,27035,2035,51866,12306,126747,24550,146417,35663,86442,34488,59643,34595,56132,36032,60614,38765,55965,41646,50437,45927,51739,56762,58082,66924,52233,86195,47149,131466,35019,112445,28160,66206,24351,61760,19984,54185,9483,35495,1465,12448,0,8,0,0,0,0,20240503,연신내,3호선,대화-오금,126.921008,37.619001
877,202403,3호선,연신내,266,6,25519,1858,49092,12229,122533,24200,142244,33745,86651,35787,60147,34828,56885,37438,60815,39978,57341,44448,53476,48435,54507,59100,59878,69785,55011,88674,49128,129509,35263,112820,28602,67915,25221,61447,20687,54335,9358,34329,1455,11225,3,15,0,1,0,0,20240403,연신내,3호선,대화-오금,126.921008,37.619001
878,202402,3호선,연신내,191,16,21710,1551,41548,10050,104014,14981,126328,30171,74639,31033,51696,31270,50752,33149,55452,36930,51813,41260,47948,44068,48463,53857,49216,61537,47760,76869,43737,116665,30143,98983,25395,60254,22839,53810,18827,47636,9394,30401,1459,10276,8,83,0,0,0,0,20240303,연신내,3호선,대화-오금,126.921008,37.619001
879,202401,3호선,연신내,193,9,24594,1735,46514,11415,118030,16745,142426,33064,82666,33313,55004,32126,52467,35263,58384,39569,53718,42821,49792,46393,50746,56113,53358,64652,50745,83476,46016,130448,31565,114730,25207,64883,23707,57438,19523,50770,9646,32028,1538,10999,1,53,0,1,0,0,20240203,연신내,3호선,대화-오금,126.921008,37.619001
880,202410,3호선,오금,22,0,4733,18,9650,2383,30439,6510,32534,13376,17472,6477,10961,5709,8891,5201,9584,6220,8751,6851,7662,7269,7510,9487,9173,11199,11327,16157,12520,23343,4958,16532,3774,11206,3020,10074,2314,11332,746,5805,119,2037,0,1,0,0,0,0,20241103,오금,3호선,대화-오금,127.128111,37.502162
881,202409,3호선,오금,37,0,4380,18,8715,2304,27794,5741,28954,11927,15151,5734,9454,5162,7609,4472,8850,5617,7819,5986,6693,6261,6834,8590,8182,9992,10201,14112,11024,21061,4585,13899,3670,9979,2771,9077,2204,10596,694,5365,123,1762,0,17,0,0,0,0,20241003,오금,3호선,대화-오금,127.128111,37.502162
882,202408,3호선,오금,33,0,4350,26,9207,2276,28946,5763,30682,13532,15473,6144,9188,5110,7553,4733,8358,5395,7715,5912,6948,6086,6836,8099,8267,9704,11333,14274,12384,22498,4696,15075,3631,10291,2927,9085,2483,11203,683,5179,120,1954,0,1,0,0,0,0,20240903,오금,3호선,대화-오금,127.128111,37.502162
883,202407,3호선,오금,27,1,4762,77,10137,2388,32759,6390,34721,14873,16796,6514,9920,5393,8241,4998,8657,6025,8126,6464,7196,6750,6931,8723,8636,10133,11429,15263,13466,25159,5088,16257,3824,11271,3167,9802,2505,11367,960,5268,128,2189,0,0,0,0,0,0,20240803,오금,3호선,대화-오금,127.128111,37.502162
884,202406,3호선,오금,22,0,4795,10,9657,2487,28795,6106,30454,12835,16102,5975,9916,5390,8447,4745,8666,6007,8231,6384,6986,6911,6978,8750,8550,10354,10610,14570,11922,22058,4841,15780,3727,10819,3041,9635,2565,10539,1179,5729,118,2098,0,7,0,0,0,0,20240703,오금,3호선,대화-오금,127.128111,37.502162
885,202405,3호선,오금,22,1,4872,9,10196,2421,31173,6620,33022,13103,17515,6435,10582,5661,8922,5076,9073,6269,8673,6794,7501,7312,7361,9514,8992,11268,11102,16308,12349,23449,5012,16244,3927,11031,3310,10110,2543,11444,760,6364,135,2334,0,7,0,0,0,0,20240603,오금,3호선,대화-오금,127.128111,37.502162
886,202404,3호선,오금,18,0,4699,8,10011,2380,31727,6535,33671,13647,17189,6233,10831,5556,8533,4866,9295,6165,8438,6776,7279,7036,7298,9512,8644,11284,11061,15362,12378,23927,5034,16449,4030,11577,3196,9970,2827,10892,985,5924,107,2298,0,6,0,1,0,0,20240503,오금,3호선,대화-오금,127.128111,37.502162
887,202403,3호선,오금,22,0,4509,6,9407,2558,30099,6485,32382,13199,16695,6710,10463,5527,9054,5073,9509,6225,8873,6621,7358,7179,7248,9291,9262,11235,11289,14949,12160,22820,4830,16487,3619,11370,2921,10299,2985,11434,1279,5980,95,2219,0,0,0,0,0,0,20240403,오금,3호선,대화-오금,127.128111,37.502162
888,202402,3호선,오금,35,0,4033,11,7564,2406,24577,5008,29353,11540,14678,5707,9055,4571,8035,4281,8535,5670,8061,5778,7049,6174,6545,8244,7896,9201,9826,13251,11044,20574,4412,14316,3293,10102,2703,8661,2368,10465,740,5268,87,2150,1,13,0,0,0,0,20240303,오금,3호선,대화-오금,127.128111,37.502162
889,202401,3호선,오금,27,0,4504,5,8286,2795,28757,5608,33926,13542,16650,6230,10062,4958,8335,4698,9276,6118,8729,6380,7211,6634,7078,8477,8572,10135,11270,15241,12823,24342,4683,17173,3686,11963,2791,9645,3087,11728,1410,6044,104,2173,0,0,0,0,0,0,20240203,오금,3호선,대화-오금,127.128111,37.502162
890,202410,3호선,옥수,208,1,3444,968,9487,4272,23565,7996,33444,13529,23243,11254,16939,9176,15687,11468,14817,12364,15198,14111,15216,14945,15406,18362,16236,20820,17493,27846,18233,35970,12605,25801,10424,17718,9259,15199,6093,13966,2593,6507,367,1821,0,0,0,0,0,0,20241103,옥수,3호선,대화-오금,127.017965,37.540685
891,202409,3호선,옥수,171,0,3024,903,8668,4201,21501,7303,29075,11846,20831,10164,14733,7818,13247,9644,12974,10885,13062,12267,12769,13327,13351,15527,14585,18137,15552,24360,15430,30881,11245,23011,9328,16126,8355,13705,5733,12689,2485,6278,399,1604,2,7,0,0,0,0,20241003,옥수,3호선,대화-오금,127.017965,37.540685
892,202408,3호선,옥수,165,2,3377,1053,9211,4420,21847,7552,30063,12376,20895,10956,14329,8099,12946,9329,12736,10868,12775,12035,12375,12267,13202,15170,14464,17661,15986,24236,15885,32965,11382,23715,9379,16079,8403,14315,5605,13477,2457,6501,385,1712,0,0,0,0,0,0,20240903,옥수,3호선,대화-오금,127.017965,37.540685
893,202407,3호선,옥수,186,3,3464,1022,10024,4442,24264,7854,33600,13370,22485,11140,15795,8709,13860,10398,13520,11510,13599,13069,13624,13716,13712,16037,15074,18996,16961,25615,17130,36536,11408,25493,9422,16629,8701,14935,5800,14108,2502,6804,470,1885,1,1,0,0,0,0,20240803,옥수,3호선,대화-오금,127.017965,37.540685
894,202406,3호선,옥수,212,2,3305,930,9356,4491,22030,7836,30414,12396,21859,10644,16214,8484,14407,10386,13585,11631,13655,12879,13394,13925,14076,16509,15533,19365,16464,25261,16254,33177,11670,23919,10130,16733,9147,14947,6213,14130,2603,7055,382,1883,0,1,0,0,0,0,20240703,옥수,3호선,대화-오금,127.017965,37.540685
895,202405,3호선,옥수,220,3,3382,982,10041,4796,24210,8292,33596,13761,23520,11103,17546,9076,15562,11225,14875,12377,15056,13862,14854,15358,14583,18141,16442,20618,17660,26255,17623,34832,12178,25660,10446,17671,9228,15789,6063,14876,2790,7493,460,2173,0,2,0,0,0,0,20240603,옥수,3호선,대화-오금,127.017965,37.540685
896,202404,3호선,옥수,207,4,3193,905,9835,4767,24874,8273,34360,12941,23124,11045,16897,9169,14679,10959,14602,11947,14831,13770,14857,14801,14993,17912,16027,20358,17140,26859,17364,35014,12234,26071,9940,17649,9142,15495,5898,14184,2356,7003,439,2027,1,1,0,0,0,0,20240503,옥수,3호선,대화-오금,127.017965,37.540685
897,202403,3호선,옥수,166,2,3016,838,9439,4601,23840,7794,33132,12952,22935,11058,16869,9179,15194,11173,15156,12144,15302,13713,15110,14898,15962,18008,16212,20326,17581,26600,17218,34463,11829,25834,9698,17645,8839,15288,5441,14605,2176,7407,343,1916,0,0,0,1,0,0,20240403,옥수,3호선,대화-오금,127.017965,37.540685
898,202402,3호선,옥수,123,2,2687,776,7660,4168,18652,6416,28024,11506,19501,9847,14280,8028,13367,9507,13390,10715,13832,11920,13190,12850,13531,14651,14187,17079,15633,23158,15354,30211,10101,23064,8333,15278,7510,13427,4962,12598,1987,6410,331,1698,2,6,0,1,0,0,20240303,옥수,3호선,대화-오금,127.017965,37.540685
899,202401,3호선,옥수,167,1,2838,807,8601,4870,20948,7392,31855,13181,21880,10258,15199,8562,14387,9963,14075,11162,14274,12819,13687,13805,13889,15685,14822,17640,16910,24955,16439,34175,10573,25345,8464,16656,7865,14479,5080,13261,2141,6922,333,1989,0,1,0,0,0,0,20240203,옥수,3호선,대화-오금,127.017965,37.540685
900,202410,3호선,을지로3가,11,0,781,1109,1531,9702,4295,34563,8321,74243,11524,31699,12102,16893,12218,15544,12445,15377,14681,16425,17467,14314,19347,14543,23976,17305,45551,20453,67235,24170,28558,14743,21159,8070,21220,6446,18266,4927,9926,3063,1509,855,2,5,0,0,0,0,20241103,을지로3가,3호선,대화-오금,126.99191,37.566295
901,202409,3호선,을지로3가,6,0,634,988,1431,8988,3940,31471,7177,66881,9669,27943,10259,14612,10842,12801,11124,12803,12941,13494,15270,12244,17136,12801,20713,14518,39780,18061,58408,21066,25122,13029,18417,7172,18695,5494,16094,4169,8772,2771,1400,647,6,6,0,0,0,0,20241003,을지로3가,3호선,대화-오금,126.99191,37.566295
902,202408,3호선,을지로3가,11,0,707,1180,1390,10304,3796,34615,6817,74346,9445,29235,10145,14559,11394,13431,11416,13467,13359,14036,14839,12345,16687,12778,21247,15202,43533,18508,65727,22894,26308,13700,19470,7020,19461,5810,16496,4505,8718,2798,1350,793,5,161,0,0,0,0,20240903,을지로3가,3호선,대화-오금,126.99191,37.566295
903,202407,3호선,을지로3가,26,1,746,1253,1390,11023,3896,39325,7072,87550,8997,32907,10429,16484,11458,14063,11528,13752,13535,14680,15799,12723,17934,13043,22460,15072,47944,18516,74228,23039,28715,13192,21075,7295,20711,5584,17505,4519,9055,2830,1416,920,0,6,0,0,0,0,20240803,을지로3가,3호선,대화-오금,126.99191,37.566295
904,202406,3호선,을지로3가,36,0,766,1187,1394,10128,3970,33745,7217,72798,9097,29368,10512,15638,11104,14135,11629,14016,13544,14340,15787,13268,17564,13429,21044,15673,41133,18808,62303,22000,26398,13262,19425,7572,19974,5877,17127,4669,9428,2951,1253,715,0,2,0,0,0,0,20240703,을지로3가,3호선,대화-오금,126.99191,37.566295
905,202405,3호선,을지로3가,35,2,917,1154,1446,10328,4225,36494,7674,78670,10157,30682,11249,16485,11613,15403,11999,14619,14241,16046,16690,14511,19161,14709,22383,16525,43789,21102,66821,25100,28570,15167,21286,9017,21808,6875,18756,4958,10635,3118,1665,933,0,9,0,0,0,0,20240603,을지로3가,3호선,대화-오금,126.99191,37.566295
906,202404,3호선,을지로3가,29,1,836,1064,1607,9740,4167,37814,7590,82599,10237,32690,11160,16514,11634,14747,11668,14339,13716,15049,16025,13675,17979,13837,21730,15978,44842,20276,69770,24397,28963,15167,21586,8348,21408,6339,18012,4826,10173,2738,1562,819,0,2,0,0,0,0,20240503,을지로3가,3호선,대화-오금,126.99191,37.566295
907,202403,3호선,을지로3가,19,2,728,1164,1525,9078,4829,36042,8100,79501,10498,32585,10875,17230,11536,15529,11764,14712,13938,15959,16596,14504,18499,14651,22143,16549,44527,20897,68224,23682,28893,14701,21813,7613,22175,5985,17868,4467,9403,2965,1303,726,0,10,0,0,0,0,20240403,을지로3가,3호선,대화-오금,126.99191,37.566295
908,202402,3호선,을지로3가,15,1,672,1028,1429,7965,3425,31807,5759,75355,7505,29985,8850,14526,9838,13643,10480,13050,12248,14156,14620,13217,16902,13163,20376,14821,41047,17773,64475,20846,26581,12928,19229,6571,19330,5094,15959,3751,8871,2374,1302,693,8,3,0,0,0,0,20240303,을지로3가,3호선,대화-오금,126.99191,37.566295
909,202401,3호선,을지로3가,14,0,700,1226,1531,9020,3582,37212,5903,88655,7156,34265,8612,16676,10148,14946,10995,14125,13411,15170,15325,13887,18200,13623,21566,15464,46907,18703,75900,22600,30221,13104,21831,6538,21700,4849,17562,3494,9174,2283,1337,644,0,12,0,0,0,0,20240203,을지로3가,3호선,대화-오금,126.99191,37.566295
910,202410,3호선,일원,6,0,2507,1708,9154,11852,26308,33070,26296,27187,19734,21081,19410,17848,20353,13142,19352,15940,17188,17109,18895,16194,23725,15498,32771,15210,36595,17990,19134,23558,10831,18627,7701,12913,5277,11575,3727,12491,1360,4855,174,1691,0,41,0,0,0,0,20241103,일원,3호선,대화-오금,127.08439,37.483681
911,202409,3호선,일원,4,0,2288,1579,8291,10812,23782,30460,23070,23992,17233,17893,16687,15843,16827,11823,17327,13624,15042,15294,16481,14192,22380,13796,29755,13370,32014,16004,16984,20919,10409,16759,6461,11440,4989,10533,3188,11268,1278,4598,134,1551,0,45,0,0,0,0,20241003,일원,3호선,대화-오금,127.08439,37.483681
912,202408,3호선,일원,12,1,2466,1732,8806,11553,23557,32597,23611,24815,17675,19447,17631,16432,18270,12405,17583,14417,15319,15770,17106,14664,22539,13467,29764,13138,35818,15524,18380,21525,10543,17582,6364,11878,4808,11409,3417,11645,1208,4710,139,1610,0,46,0,0,0,0,20240903,일원,3호선,대화-오금,127.08439,37.483681
913,202407,3호선,일원,11,1,2498,1728,9600,12457,27408,36788,26695,28132,19628,21049,19665,18056,19067,13610,18529,16600,16757,17026,18707,16005,23265,14517,31697,13911,39690,16604,19563,23642,11052,19258,6841,12630,5275,11926,3329,12248,1289,5047,183,1813,0,47,0,0,0,0,20240803,일원,3호선,대화-오금,127.08439,37.483681
914,202406,3호선,일원,10,0,2496,1604,8885,12030,24366,33046,24292,24981,17702,18633,17736,17331,17957,12657,18202,14257,15787,15879,17368,15384,22648,14282,31154,14065,35549,16501,18120,21174,10856,17141,7033,12131,5283,11679,3581,12056,1369,5162,128,1759,1,67,0,0,0,0,20240703,일원,3호선,대화-오금,127.08439,37.483681
